FID	IID	PHENO
outcome_fid_136	outcome_iid_136	-0.11603589219152431
outcome_fid_137	outcome_iid_137	0.9652245253128181
outcome_fid_138	outcome_iid_138	-2.364046226498503
outcome_fid_139	outcome_iid_139	-0.8710709312601098
outcome_fid_140	outcome_iid_140	0.23852334557977026
outcome_fid_141	outcome_iid_141	1.0054156871525846
outcome_fid_142	outcome_iid_142	1.225765764175928
outcome_fid_143	outcome_iid_143	0.26925251162581637
outcome_fid_144	outcome_iid_144	0.36952848863305326
outcome_fid_145	outcome_iid_145	0.26947386606321805
outcome_fid_146	outcome_iid_146	-0.008333457104668072
outcome_fid_147	outcome_iid_147	-0.7712923982578366
outcome_fid_148	outcome_iid_148	0.21910087459453542
outcome_fid_149	outcome_iid_149	0.43178101574942146
outcome_fid_150	outcome_iid_150	0.555721905809141
outcome_fid_151	outcome_iid_151	0.0057676218759307035
outcome_fid_152	outcome_iid_152	-1.0423244636926359
outcome_fid_153	outcome_iid_153	1.7908716712686858
outcome_fid_154	outcome_iid_154	-0.3326885599546389
outcome_fid_155	outcome_iid_155	0.01227570469736246
outcome_fid_156	outcome_iid_156	-0.6357719288939042
outcome_fid_157	outcome_iid_157	1.4370957270122855
outcome_fid_158	outcome_iid_158	-0.7788103309391221
outcome_fid_159	outcome_iid_159	-0.8491541376217354
outcome_fid_160	outcome_iid_160	-0.5218045221915315
outcome_fid_161	outcome_iid_161	0.3700883685832388
outcome_fid_162	outcome_iid_162	-0.076661116176412
outcome_fid_163	outcome_iid_163	1.121345547257317
outcome_fid_164	outcome_iid_164	0.3055891934966898
outcome_fid_165	outcome_iid_165	0.3101605809890742
outcome_fid_166	outcome_iid_166	0.05030687788028081
outcome_fid_167	outcome_iid_167	0.4063504316712802
outcome_fid_168	outcome_iid_168	-0.30960112025383685
outcome_fid_169	outcome_iid_169	-0.9956495605912065
outcome_fid_170	outcome_iid_170	0.57145534822377
outcome_fid_171	outcome_iid_171	0.06884321617806412
outcome_fid_172	outcome_iid_172	-0.27964288125938747
outcome_fid_173	outcome_iid_173	0.07355369705621755
outcome_fid_174	outcome_iid_174	-0.3762416651835496
outcome_fid_175	outcome_iid_175	0.7560097433785953
outcome_fid_176	outcome_iid_176	0.08384787046379913
outcome_fid_177	outcome_iid_177	0.10465169159392214
outcome_fid_178	outcome_iid_178	0.20614590738196836
outcome_fid_179	outcome_iid_179	-0.5545498515606975
outcome_fid_180	outcome_iid_180	0.3992038322845162
outcome_fid_181	outcome_iid_181	-0.1307135304777181
outcome_fid_182	outcome_iid_182	0.4023406499128022
outcome_fid_183	outcome_iid_183	1.8731945525293714
outcome_fid_184	outcome_iid_184	-0.186380634945902
outcome_fid_185	outcome_iid_185	2.3302551505699225
outcome_fid_186	outcome_iid_186	0.5015412428307786
outcome_fid_187	outcome_iid_187	-1.1455517296194684
outcome_fid_188	outcome_iid_188	0.30671131824534575
outcome_fid_189	outcome_iid_189	-0.1452818035861802
outcome_fid_190	outcome_iid_190	-0.26617413258162737
outcome_fid_191	outcome_iid_191	0.5246046118536876
outcome_fid_192	outcome_iid_192	-1.5176192178909749
outcome_fid_193	outcome_iid_193	-0.4876659646646582
outcome_fid_194	outcome_iid_194	-1.0334026585624214
outcome_fid_195	outcome_iid_195	1.6613475178682158
outcome_fid_196	outcome_iid_196	0.030466806281586645
outcome_fid_197	outcome_iid_197	-0.4396993840021142
outcome_fid_198	outcome_iid_198	-1.153394126930602
outcome_fid_199	outcome_iid_199	0.2154437919635366
outcome_fid_200	outcome_iid_200	-0.6377203132012588
outcome_fid_201	outcome_iid_201	-0.2086067204505582
outcome_fid_202	outcome_iid_202	-0.2446151819058143
outcome_fid_203	outcome_iid_203	0.2592867319092705
outcome_fid_204	outcome_iid_204	0.7077990026038711
outcome_fid_205	outcome_iid_205	1.4782658785761595
outcome_fid_206	outcome_iid_206	1.6045216342649988
outcome_fid_207	outcome_iid_207	0.7664075235786929
outcome_fid_208	outcome_iid_208	-0.2905479062160171
outcome_fid_209	outcome_iid_209	-0.11717615804435917
outcome_fid_210	outcome_iid_210	0.0038253329674917645
outcome_fid_211	outcome_iid_211	0.9085775639492817
outcome_fid_212	outcome_iid_212	-0.2743882657619429
outcome_fid_213	outcome_iid_213	0.8893280824681433
outcome_fid_214	outcome_iid_214	-1.9704656746875484
outcome_fid_215	outcome_iid_215	-0.78491801839964
outcome_fid_216	outcome_iid_216	-0.03911097847457745
outcome_fid_217	outcome_iid_217	-0.3226081820425288
outcome_fid_218	outcome_iid_218	1.7553223687014397
outcome_fid_219	outcome_iid_219	0.2240487303235218
outcome_fid_220	outcome_iid_220	-0.36307846954579054
outcome_fid_221	outcome_iid_221	0.3377645174806349
outcome_fid_222	outcome_iid_222	0.5033137726105156
outcome_fid_223	outcome_iid_223	1.6123513100824802
outcome_fid_224	outcome_iid_224	0.4926945834902615
outcome_fid_225	outcome_iid_225	0.9189855292520688
outcome_fid_226	outcome_iid_226	0.6484019495610912
outcome_fid_227	outcome_iid_227	-0.2496537613581936
outcome_fid_228	outcome_iid_228	-2.6247230682927554
outcome_fid_229	outcome_iid_229	-0.5476892311112831
outcome_fid_230	outcome_iid_230	-0.041887560778229284
outcome_fid_231	outcome_iid_231	1.4990339711083764
outcome_fid_232	outcome_iid_232	2.3396001137290545
outcome_fid_233	outcome_iid_233	0.09743627705640376
outcome_fid_234	outcome_iid_234	0.23145057693609009
outcome_fid_235	outcome_iid_235	0.8324121937461657
outcome_fid_236	outcome_iid_236	-2.0666452058286295
outcome_fid_237	outcome_iid_237	0.5307097119427983
outcome_fid_238	outcome_iid_238	-0.0939763027253106
outcome_fid_239	outcome_iid_239	-1.023381009982096
outcome_fid_240	outcome_iid_240	-0.2515674648189742
outcome_fid_241	outcome_iid_241	0.6322068281256725
outcome_fid_242	outcome_iid_242	-1.1610844103166726
outcome_fid_243	outcome_iid_243	-0.8551400947743585
outcome_fid_244	outcome_iid_244	0.7683818626643295
outcome_fid_245	outcome_iid_245	-0.510369029727028
outcome_fid_246	outcome_iid_246	-1.4862079843611928
outcome_fid_247	outcome_iid_247	-0.920772895585567
outcome_fid_248	outcome_iid_248	-1.1876732532595309
outcome_fid_249	outcome_iid_249	-0.3245524216378867
outcome_fid_250	outcome_iid_250	-1.1634416508524879
outcome_fid_251	outcome_iid_251	0.9064864389501399
outcome_fid_252	outcome_iid_252	2.5369676452053813
outcome_fid_253	outcome_iid_253	-2.4360035592731237
outcome_fid_254	outcome_iid_254	0.14597391934068563
outcome_fid_255	outcome_iid_255	0.3589739700483498
outcome_fid_256	outcome_iid_256	0.14878354705366978
outcome_fid_257	outcome_iid_257	-0.17461529489248467
outcome_fid_258	outcome_iid_258	1.4914113770666941
outcome_fid_259	outcome_iid_259	-1.7347788970077107
outcome_fid_260	outcome_iid_260	0.7649742519263422
outcome_fid_261	outcome_iid_261	-0.5214877498335816
outcome_fid_262	outcome_iid_262	-0.46686006396811236
outcome_fid_263	outcome_iid_263	0.11963356221590321
outcome_fid_264	outcome_iid_264	-0.19042780041836127
outcome_fid_265	outcome_iid_265	0.2838502914161866
outcome_fid_266	outcome_iid_266	-0.18834032259036085
outcome_fid_267	outcome_iid_267	0.2078895434158787
outcome_fid_268	outcome_iid_268	-1.1070831580005507
outcome_fid_269	outcome_iid_269	-0.33807396804046513
outcome_fid_270	outcome_iid_270	-1.055688143315455
outcome_fid_271	outcome_iid_271	-0.31987628978315874
outcome_fid_272	outcome_iid_272	-1.5417443017632555
outcome_fid_273	outcome_iid_273	-0.03397497381606262
outcome_fid_274	outcome_iid_274	2.593518242247477
outcome_fid_275	outcome_iid_275	-1.2306314332201325
outcome_fid_276	outcome_iid_276	-0.6803250346777522
outcome_fid_277	outcome_iid_277	-0.08822635594801809
outcome_fid_278	outcome_iid_278	-0.38943079942682607
outcome_fid_279	outcome_iid_279	-0.056504394034067824
outcome_fid_280	outcome_iid_280	0.4732333083001395
outcome_fid_281	outcome_iid_281	-0.7723474515015875
outcome_fid_282	outcome_iid_282	1.934186402966603
outcome_fid_283	outcome_iid_283	0.09796540321705338
outcome_fid_284	outcome_iid_284	1.6597153974356156
outcome_fid_285	outcome_iid_285	-0.8627573395788484
outcome_fid_286	outcome_iid_286	0.6386859103943429
outcome_fid_287	outcome_iid_287	0.942678194422961
outcome_fid_288	outcome_iid_288	0.7532237832245983
outcome_fid_289	outcome_iid_289	-0.17117780664381232
outcome_fid_290	outcome_iid_290	0.7537980355734967
outcome_fid_291	outcome_iid_291	-1.5913382819680295
outcome_fid_292	outcome_iid_292	1.2262993679897127
outcome_fid_293	outcome_iid_293	-1.1594904231122092
outcome_fid_294	outcome_iid_294	0.5319811492426191
outcome_fid_295	outcome_iid_295	0.28986231332659496
outcome_fid_296	outcome_iid_296	0.17191397241506506
outcome_fid_297	outcome_iid_297	0.1024619730878878
outcome_fid_298	outcome_iid_298	-0.3943054157940148
outcome_fid_299	outcome_iid_299	0.787058391076527
outcome_fid_300	outcome_iid_300	0.5490806147267578
outcome_fid_301	outcome_iid_301	1.199084946044198
outcome_fid_302	outcome_iid_302	0.22748427806513763
outcome_fid_303	outcome_iid_303	-0.8228418010371
outcome_fid_304	outcome_iid_304	-1.3662067411527659
outcome_fid_305	outcome_iid_305	0.7281105853155087
outcome_fid_306	outcome_iid_306	-0.7405800720996191
outcome_fid_307	outcome_iid_307	0.6219153136509976
outcome_fid_308	outcome_iid_308	1.2743771426957349
outcome_fid_309	outcome_iid_309	-0.4368135368528768
outcome_fid_310	outcome_iid_310	-1.7662613850136035
outcome_fid_311	outcome_iid_311	0.26541676792244107
outcome_fid_312	outcome_iid_312	0.47148992362290465
outcome_fid_313	outcome_iid_313	-0.5578600169695994
outcome_fid_314	outcome_iid_314	-0.6748169284336014
outcome_fid_315	outcome_iid_315	-0.1651244397365403
outcome_fid_316	outcome_iid_316	-0.15543723288695538
outcome_fid_317	outcome_iid_317	-0.1856897148552131
outcome_fid_318	outcome_iid_318	-1.3403554485795761
outcome_fid_319	outcome_iid_319	0.5640976022958354
outcome_fid_320	outcome_iid_320	0.21915176532235803
outcome_fid_321	outcome_iid_321	-0.46170931503862894
outcome_fid_322	outcome_iid_322	-0.7542446902581996
outcome_fid_323	outcome_iid_323	0.3383626115074556
outcome_fid_324	outcome_iid_324	-0.7650024334628628
outcome_fid_325	outcome_iid_325	0.8092884425265586
outcome_fid_326	outcome_iid_326	-0.3472763533490509
outcome_fid_327	outcome_iid_327	0.6794796353435928
outcome_fid_328	outcome_iid_328	0.6377907206068099
outcome_fid_329	outcome_iid_329	0.6212845490345624
outcome_fid_330	outcome_iid_330	-0.3800851770379948
outcome_fid_331	outcome_iid_331	-1.1503796055041817
outcome_fid_332	outcome_iid_332	1.2370855165388503
outcome_fid_333	outcome_iid_333	0.8631288579374196
outcome_fid_334	outcome_iid_334	-0.2644269981770609
outcome_fid_335	outcome_iid_335	0.8112169698714468
outcome_fid_336	outcome_iid_336	1.0588148858712119
outcome_fid_337	outcome_iid_337	-0.37432704055697286
outcome_fid_338	outcome_iid_338	0.10493346100323103
outcome_fid_339	outcome_iid_339	-0.25965715300332604
outcome_fid_340	outcome_iid_340	0.7894267335252864
outcome_fid_341	outcome_iid_341	-1.4635052908549098
outcome_fid_342	outcome_iid_342	0.010081418068191579
outcome_fid_343	outcome_iid_343	1.4637120349187396
outcome_fid_344	outcome_iid_344	-0.8274325633916723
outcome_fid_345	outcome_iid_345	-1.0957790118121862
outcome_fid_346	outcome_iid_346	0.33064309829835375
outcome_fid_347	outcome_iid_347	-0.5044354590372244
outcome_fid_348	outcome_iid_348	0.22627555307398714
outcome_fid_349	outcome_iid_349	0.5218851410390498
outcome_fid_350	outcome_iid_350	-0.5763315074493359
outcome_fid_351	outcome_iid_351	-0.46309451376954636
outcome_fid_352	outcome_iid_352	-0.7583846628664638
outcome_fid_353	outcome_iid_353	-1.1522648617286235
outcome_fid_354	outcome_iid_354	0.44399617380961565
outcome_fid_355	outcome_iid_355	1.790764656407561
outcome_fid_356	outcome_iid_356	0.30353770982699213
outcome_fid_357	outcome_iid_357	0.1817689623682471
outcome_fid_358	outcome_iid_358	-1.6498877442885145
outcome_fid_359	outcome_iid_359	0.19754105438289324
outcome_fid_360	outcome_iid_360	0.4484079565147974
outcome_fid_361	outcome_iid_361	2.170122805840625
outcome_fid_362	outcome_iid_362	-0.7700058893726721
outcome_fid_363	outcome_iid_363	0.8284551309289302
outcome_fid_364	outcome_iid_364	-0.09670828600293643
outcome_fid_365	outcome_iid_365	0.844084587816826
outcome_fid_366	outcome_iid_366	-1.8811754391252098
outcome_fid_367	outcome_iid_367	-1.2671293337737337
outcome_fid_368	outcome_iid_368	-0.2624746326938481
outcome_fid_369	outcome_iid_369	0.16363293659823863
outcome_fid_370	outcome_iid_370	1.1951345709591938
outcome_fid_371	outcome_iid_371	0.946151965385138
outcome_fid_372	outcome_iid_372	-0.8604749448385541
outcome_fid_373	outcome_iid_373	0.39929569160450323
outcome_fid_374	outcome_iid_374	0.30915695545470695
outcome_fid_375	outcome_iid_375	1.7097918524479998
outcome_fid_376	outcome_iid_376	0.04671889536785099
outcome_fid_377	outcome_iid_377	-0.29653090934089976
outcome_fid_378	outcome_iid_378	-1.3858884731092294
outcome_fid_379	outcome_iid_379	0.5980613935453845
outcome_fid_380	outcome_iid_380	0.5194545711699592
outcome_fid_381	outcome_iid_381	-0.9036277567036651
outcome_fid_382	outcome_iid_382	-1.4770434375781176
outcome_fid_383	outcome_iid_383	-0.4020850300199659
outcome_fid_384	outcome_iid_384	-0.7108968725153834
outcome_fid_385	outcome_iid_385	1.2897182483225882
outcome_fid_386	outcome_iid_386	0.5251848827568445
outcome_fid_387	outcome_iid_387	1.0980457617016235
outcome_fid_388	outcome_iid_388	0.5187487534258567
outcome_fid_389	outcome_iid_389	-0.7264547364336366
outcome_fid_390	outcome_iid_390	-0.91705432906512
outcome_fid_391	outcome_iid_391	-0.6281246415957247
outcome_fid_392	outcome_iid_392	-1.4267495651863182
outcome_fid_393	outcome_iid_393	-0.2115109960781883
outcome_fid_394	outcome_iid_394	0.8186166606973518
outcome_fid_395	outcome_iid_395	-0.5855822023583718
outcome_fid_396	outcome_iid_396	0.01221395037205118
outcome_fid_397	outcome_iid_397	-1.0145756545947124
outcome_fid_398	outcome_iid_398	-0.9131509146120653
outcome_fid_399	outcome_iid_399	0.9526025620991392
outcome_fid_400	outcome_iid_400	-0.2651207107767394
outcome_fid_401	outcome_iid_401	-0.5117867078862767
outcome_fid_402	outcome_iid_402	-0.12511397939788638
outcome_fid_403	outcome_iid_403	1.2014644228828173
outcome_fid_404	outcome_iid_404	0.19194370592816404
outcome_fid_405	outcome_iid_405	1.0012342403168333
outcome_fid_406	outcome_iid_406	1.110333059942214
outcome_fid_407	outcome_iid_407	-0.40373476326569885
outcome_fid_408	outcome_iid_408	-0.5150998952379352
outcome_fid_409	outcome_iid_409	-0.4268744583193946
outcome_fid_410	outcome_iid_410	0.02826840276092581
outcome_fid_411	outcome_iid_411	0.5324048756627381
outcome_fid_412	outcome_iid_412	0.12598848869041218
outcome_fid_413	outcome_iid_413	-1.5194263431397452
outcome_fid_414	outcome_iid_414	0.5301704835749365
outcome_fid_415	outcome_iid_415	-0.27998930343401446
outcome_fid_416	outcome_iid_416	0.12988767623530093
outcome_fid_417	outcome_iid_417	1.9755968322582327
outcome_fid_418	outcome_iid_418	-0.8414666927331325
outcome_fid_419	outcome_iid_419	-0.3264683161488739
outcome_fid_420	outcome_iid_420	2.010820878215545
outcome_fid_421	outcome_iid_421	0.45349405861526654
outcome_fid_422	outcome_iid_422	2.8276680561324263
outcome_fid_423	outcome_iid_423	0.7413183142262848
outcome_fid_424	outcome_iid_424	1.5923754527002263
outcome_fid_425	outcome_iid_425	0.56512173253694
outcome_fid_426	outcome_iid_426	0.4662815989560211
outcome_fid_427	outcome_iid_427	-0.5727179790211882
outcome_fid_428	outcome_iid_428	0.6149811356608276
outcome_fid_429	outcome_iid_429	-1.3509513751982816
outcome_fid_430	outcome_iid_430	0.2359205919543414
outcome_fid_431	outcome_iid_431	-0.16477378344529542
outcome_fid_432	outcome_iid_432	-1.271976100174734
outcome_fid_433	outcome_iid_433	-0.4080062062994449
outcome_fid_434	outcome_iid_434	-0.2829468581667674
outcome_fid_435	outcome_iid_435	0.47181686286548474
outcome_fid_436	outcome_iid_436	2.17423713754005
outcome_fid_437	outcome_iid_437	-1.9431743133918429
outcome_fid_438	outcome_iid_438	-0.23550257317794224
outcome_fid_439	outcome_iid_439	-0.7471331815242962
outcome_fid_440	outcome_iid_440	-0.937047894935452
outcome_fid_441	outcome_iid_441	0.8788783210610823
outcome_fid_442	outcome_iid_442	-1.294005069256937
outcome_fid_443	outcome_iid_443	0.11487567551707337
outcome_fid_444	outcome_iid_444	0.9143926939798199
outcome_fid_445	outcome_iid_445	-1.6747417174787758
outcome_fid_446	outcome_iid_446	-1.4625884306272185
outcome_fid_447	outcome_iid_447	-0.1352071489759646
outcome_fid_448	outcome_iid_448	-0.2762960269422111
outcome_fid_449	outcome_iid_449	-0.42422029470279654
outcome_fid_450	outcome_iid_450	2.098451249779321
outcome_fid_451	outcome_iid_451	0.2835506542337938
outcome_fid_452	outcome_iid_452	1.0598454604391077
outcome_fid_453	outcome_iid_453	-0.11466251085469976
outcome_fid_454	outcome_iid_454	-1.5103209171067262
outcome_fid_455	outcome_iid_455	1.8413093050110916
outcome_fid_456	outcome_iid_456	-0.4273573902119542
outcome_fid_457	outcome_iid_457	0.14120660888915115
outcome_fid_458	outcome_iid_458	-1.6550245192451825
outcome_fid_459	outcome_iid_459	0.9769455286727867
outcome_fid_460	outcome_iid_460	-0.1731851286472963
outcome_fid_461	outcome_iid_461	0.9169784321100899
outcome_fid_462	outcome_iid_462	-0.6057303610595071
outcome_fid_463	outcome_iid_463	0.6410083620904042
outcome_fid_464	outcome_iid_464	-0.5841994858234455
outcome_fid_465	outcome_iid_465	-0.7270956082422554
outcome_fid_466	outcome_iid_466	-0.6477192826325082
outcome_fid_467	outcome_iid_467	-0.7311586238213573
outcome_fid_468	outcome_iid_468	-0.02052139224235478
outcome_fid_469	outcome_iid_469	-1.3540334826314886
outcome_fid_470	outcome_iid_470	-0.5090344651031425
outcome_fid_471	outcome_iid_471	-1.2797959517344526
outcome_fid_472	outcome_iid_472	-2.670296561316199
outcome_fid_473	outcome_iid_473	0.18907627168214775
outcome_fid_474	outcome_iid_474	1.1222063693931812
outcome_fid_475	outcome_iid_475	-0.3218079979965039
outcome_fid_476	outcome_iid_476	0.5650015498547546
outcome_fid_477	outcome_iid_477	-1.1130153066938102
outcome_fid_478	outcome_iid_478	0.5733383877547827
outcome_fid_479	outcome_iid_479	-0.7730128944014248
outcome_fid_480	outcome_iid_480	-0.9892456379816941
outcome_fid_481	outcome_iid_481	0.9453501761535753
outcome_fid_482	outcome_iid_482	-0.7167085299067304
outcome_fid_483	outcome_iid_483	0.12213765434211658
outcome_fid_484	outcome_iid_484	-1.685774319099144
outcome_fid_485	outcome_iid_485	0.6803584591763615
outcome_fid_486	outcome_iid_486	0.019658313066409614
outcome_fid_487	outcome_iid_487	-1.5368195059164287
outcome_fid_488	outcome_iid_488	1.5258534733240712
outcome_fid_489	outcome_iid_489	-1.0101750905814046
outcome_fid_490	outcome_iid_490	1.6268054668007854
outcome_fid_491	outcome_iid_491	-0.845558847425127
outcome_fid_492	outcome_iid_492	0.6006225001738219
outcome_fid_493	outcome_iid_493	1.39759593486792
outcome_fid_494	outcome_iid_494	-0.5413111767845533
outcome_fid_495	outcome_iid_495	-0.7611342077354012
outcome_fid_496	outcome_iid_496	0.9311999070083825
outcome_fid_497	outcome_iid_497	0.9525176528011554
outcome_fid_498	outcome_iid_498	-0.5609425244944674
outcome_fid_499	outcome_iid_499	-1.581949435702105
outcome_fid_500	outcome_iid_500	0.019143726654777517
outcome_fid_501	outcome_iid_501	0.17712476538362254
outcome_fid_502	outcome_iid_502	0.7713866369223084
outcome_fid_503	outcome_iid_503	-0.45587238639865457
outcome_fid_504	outcome_iid_504	-1.2420380089804368
outcome_fid_505	outcome_iid_505	1.508477390620147
outcome_fid_506	outcome_iid_506	-1.10007366802739
outcome_fid_507	outcome_iid_507	-0.7763596420007701
outcome_fid_508	outcome_iid_508	-0.1103678402943579
outcome_fid_509	outcome_iid_509	2.574765051626648
outcome_fid_510	outcome_iid_510	1.1994834710545246
