FID	IID	PHENO
outcome_fid_82	outcome_iid_82	0.20095960431799845
outcome_fid_83	outcome_iid_83	-0.06801215251579748
outcome_fid_84	outcome_iid_84	-1.4247677446594706
outcome_fid_85	outcome_iid_85	0.04535693323469994
outcome_fid_86	outcome_iid_86	1.6381499149536276
outcome_fid_87	outcome_iid_87	-0.3873987333189577
outcome_fid_88	outcome_iid_88	-0.1484664395321276
outcome_fid_89	outcome_iid_89	1.1510826302995647
outcome_fid_90	outcome_iid_90	1.1213687412357318
outcome_fid_91	outcome_iid_91	-0.5026132614665273
outcome_fid_92	outcome_iid_92	-0.5198941884989203
outcome_fid_93	outcome_iid_93	-0.4098652616899463
outcome_fid_94	outcome_iid_94	-0.06600587225944193
outcome_fid_95	outcome_iid_95	-0.2063576960398026
outcome_fid_96	outcome_iid_96	0.20661220225860089
outcome_fid_97	outcome_iid_97	-1.090577109944611
outcome_fid_98	outcome_iid_98	0.9727877905146599
outcome_fid_99	outcome_iid_99	0.35788795944729296
outcome_fid_100	outcome_iid_100	-1.2153386570220635
outcome_fid_101	outcome_iid_101	-0.7515049124257381
outcome_fid_102	outcome_iid_102	1.4070324869340765
outcome_fid_103	outcome_iid_103	-1.0683045257171155
outcome_fid_104	outcome_iid_104	0.6184186613665249
outcome_fid_105	outcome_iid_105	1.0250988814538577
outcome_fid_106	outcome_iid_106	-1.9057255883836466
outcome_fid_107	outcome_iid_107	0.47939631338334876
outcome_fid_108	outcome_iid_108	-0.4639424296404003
outcome_fid_109	outcome_iid_109	0.10546359370350247
outcome_fid_110	outcome_iid_110	1.3708403510735165
outcome_fid_111	outcome_iid_111	-0.05253761886293145
outcome_fid_112	outcome_iid_112	0.33323035223762487
outcome_fid_113	outcome_iid_113	-1.514399279183283
outcome_fid_114	outcome_iid_114	-0.8640770371064448
outcome_fid_115	outcome_iid_115	0.19380782703531396
outcome_fid_116	outcome_iid_116	1.1185434644697345
outcome_fid_117	outcome_iid_117	0.031170102413052146
outcome_fid_118	outcome_iid_118	-2.37905777327512
outcome_fid_119	outcome_iid_119	-1.353644045759129
outcome_fid_120	outcome_iid_120	-0.43658790064245057
outcome_fid_121	outcome_iid_121	0.2915371209253915
outcome_fid_122	outcome_iid_122	0.5311925612288374
outcome_fid_123	outcome_iid_123	1.2723134085031196
outcome_fid_124	outcome_iid_124	1.2071123062681792
outcome_fid_125	outcome_iid_125	0.16041839054666165
outcome_fid_126	outcome_iid_126	-0.5037408645976084
outcome_fid_127	outcome_iid_127	-0.2269457691231622
outcome_fid_128	outcome_iid_128	0.25175605237350557
outcome_fid_129	outcome_iid_129	-0.8080447256929792
outcome_fid_130	outcome_iid_130	-0.3218930424001145
outcome_fid_131	outcome_iid_131	-0.6269318180850004
outcome_fid_132	outcome_iid_132	0.4478817604618007
outcome_fid_133	outcome_iid_133	1.4046640371572183
outcome_fid_134	outcome_iid_134	1.346532119256413
outcome_fid_135	outcome_iid_135	-0.694543896291368
outcome_fid_136	outcome_iid_136	-1.0355369109704424
outcome_fid_137	outcome_iid_137	0.4423920344871023
outcome_fid_138	outcome_iid_138	0.17273871236318838
outcome_fid_139	outcome_iid_139	-0.022888920915123838
outcome_fid_140	outcome_iid_140	-0.19448172137760056
outcome_fid_141	outcome_iid_141	0.861458489978791
outcome_fid_142	outcome_iid_142	0.3869638716015305
outcome_fid_143	outcome_iid_143	-0.25648039960903884
outcome_fid_144	outcome_iid_144	-2.3093037045567253
outcome_fid_145	outcome_iid_145	2.690095169060071
outcome_fid_146	outcome_iid_146	-1.4553833017721935
outcome_fid_147	outcome_iid_147	1.1650392483533263
outcome_fid_148	outcome_iid_148	0.5918269235200818
outcome_fid_149	outcome_iid_149	0.4208045399333594
outcome_fid_150	outcome_iid_150	-0.02815925458967172
outcome_fid_151	outcome_iid_151	-0.37847850829040297
outcome_fid_152	outcome_iid_152	-1.2188016529817276
outcome_fid_153	outcome_iid_153	0.572008439550653
outcome_fid_154	outcome_iid_154	-0.8635180900189953
outcome_fid_155	outcome_iid_155	-0.9104520025355188
outcome_fid_156	outcome_iid_156	-1.530608886756335
outcome_fid_157	outcome_iid_157	-0.17861340702710068
outcome_fid_158	outcome_iid_158	-0.17486976959506773
outcome_fid_159	outcome_iid_159	0.3817090597704594
outcome_fid_160	outcome_iid_160	-1.0912864286440709
outcome_fid_161	outcome_iid_161	-0.4441951517061427
outcome_fid_162	outcome_iid_162	0.6023471624882807
outcome_fid_163	outcome_iid_163	-0.5651237098088066
outcome_fid_164	outcome_iid_164	-0.42072902743251855
outcome_fid_165	outcome_iid_165	0.012299274859387872
outcome_fid_166	outcome_iid_166	0.8272571019259409
outcome_fid_167	outcome_iid_167	-1.067027900572941
outcome_fid_168	outcome_iid_168	-0.6622381111225444
outcome_fid_169	outcome_iid_169	-0.4157803329127056
outcome_fid_170	outcome_iid_170	-1.4163876811506493
outcome_fid_171	outcome_iid_171	1.7012087388878803
outcome_fid_172	outcome_iid_172	-1.208451560926646
outcome_fid_173	outcome_iid_173	1.0239750304816138
outcome_fid_174	outcome_iid_174	0.3334027727796641
outcome_fid_175	outcome_iid_175	0.4597895685853683
outcome_fid_176	outcome_iid_176	-1.5167076969378328
outcome_fid_177	outcome_iid_177	0.6551400990335422
outcome_fid_178	outcome_iid_178	-0.8350964605757054
outcome_fid_179	outcome_iid_179	1.2041422070196248
outcome_fid_180	outcome_iid_180	-1.5381667001662325
outcome_fid_181	outcome_iid_181	-1.175097867895929
outcome_fid_182	outcome_iid_182	-1.7151301267430041
outcome_fid_183	outcome_iid_183	-0.38205003396221915
outcome_fid_184	outcome_iid_184	-2.3496766081276146
outcome_fid_185	outcome_iid_185	-0.21054981611060505
outcome_fid_186	outcome_iid_186	0.5928387186001051
outcome_fid_187	outcome_iid_187	-0.9644321382071527
outcome_fid_188	outcome_iid_188	-1.0214677386476168
outcome_fid_189	outcome_iid_189	-0.5164086984528686
outcome_fid_190	outcome_iid_190	1.8582543076120133
outcome_fid_191	outcome_iid_191	0.326312637539776
outcome_fid_192	outcome_iid_192	-0.9174561804612898
outcome_fid_193	outcome_iid_193	-1.340403299569179
outcome_fid_194	outcome_iid_194	-0.19940803739787882
outcome_fid_195	outcome_iid_195	-0.054274343137816206
outcome_fid_196	outcome_iid_196	0.19701752196445618
outcome_fid_197	outcome_iid_197	0.7882907672823793
outcome_fid_198	outcome_iid_198	-0.7057190558094835
outcome_fid_199	outcome_iid_199	2.3106251635296617
outcome_fid_200	outcome_iid_200	-0.6048052156554213
outcome_fid_201	outcome_iid_201	-0.27228444203041857
outcome_fid_202	outcome_iid_202	0.32624904112035163
outcome_fid_203	outcome_iid_203	-0.4754509317972262
outcome_fid_204	outcome_iid_204	-0.7493074583068686
outcome_fid_205	outcome_iid_205	1.3608905332477959
outcome_fid_206	outcome_iid_206	-0.04494694003966014
outcome_fid_207	outcome_iid_207	-1.5221203172993618
outcome_fid_208	outcome_iid_208	-0.2646089699227475
outcome_fid_209	outcome_iid_209	-1.8937218060803092
outcome_fid_210	outcome_iid_210	-0.5558370181456428
outcome_fid_211	outcome_iid_211	0.7053437934334675
outcome_fid_212	outcome_iid_212	0.4817669672559322
outcome_fid_213	outcome_iid_213	0.32156326234025884
outcome_fid_214	outcome_iid_214	0.9291049448427442
outcome_fid_215	outcome_iid_215	-0.46368289778639327
outcome_fid_216	outcome_iid_216	0.2706506983853371
outcome_fid_217	outcome_iid_217	0.33185328869563324
outcome_fid_218	outcome_iid_218	0.28662246000126945
outcome_fid_219	outcome_iid_219	-0.1217735433732864
outcome_fid_220	outcome_iid_220	-0.4326726918654809
outcome_fid_221	outcome_iid_221	-0.0781699275521527
outcome_fid_222	outcome_iid_222	2.4331732808422717
outcome_fid_223	outcome_iid_223	-1.5723395548585386
outcome_fid_224	outcome_iid_224	0.7150912154169444
outcome_fid_225	outcome_iid_225	-1.064632599710647
outcome_fid_226	outcome_iid_226	-0.21212085282457965
outcome_fid_227	outcome_iid_227	0.7411961926689562
outcome_fid_228	outcome_iid_228	0.33365349136904515
outcome_fid_229	outcome_iid_229	-1.095966856218027
outcome_fid_230	outcome_iid_230	-0.567387160601354
outcome_fid_231	outcome_iid_231	-1.2345312933268788
outcome_fid_232	outcome_iid_232	0.9355610911880655
outcome_fid_233	outcome_iid_233	-0.9483027361954124
outcome_fid_234	outcome_iid_234	-0.8881944703437958
outcome_fid_235	outcome_iid_235	0.1377151795207843
outcome_fid_236	outcome_iid_236	0.22593618445692012
outcome_fid_237	outcome_iid_237	0.5901742075445345
outcome_fid_238	outcome_iid_238	-0.22070067106200628
outcome_fid_239	outcome_iid_239	1.225683759546868
outcome_fid_240	outcome_iid_240	-0.7638777560238158
outcome_fid_241	outcome_iid_241	0.30141826400357585
outcome_fid_242	outcome_iid_242	0.5849348339319836
outcome_fid_243	outcome_iid_243	-0.47886829938581205
outcome_fid_244	outcome_iid_244	0.06928456176727603
outcome_fid_245	outcome_iid_245	1.4237808504242901
outcome_fid_246	outcome_iid_246	-1.3348962859666318
outcome_fid_247	outcome_iid_247	-1.2945100454595837
outcome_fid_248	outcome_iid_248	0.6294489005816924
outcome_fid_249	outcome_iid_249	-0.023928927106960193
outcome_fid_250	outcome_iid_250	1.906806963500205
outcome_fid_251	outcome_iid_251	0.3962135315208329
outcome_fid_252	outcome_iid_252	-0.47130994769340034
outcome_fid_253	outcome_iid_253	-0.953715534344948
outcome_fid_254	outcome_iid_254	1.0198222324565052
outcome_fid_255	outcome_iid_255	-1.6612464845328407
outcome_fid_256	outcome_iid_256	-1.5667109587426244
outcome_fid_257	outcome_iid_257	-1.5475900064549604
outcome_fid_258	outcome_iid_258	0.4600823849005273
outcome_fid_259	outcome_iid_259	0.40750879244624005
outcome_fid_260	outcome_iid_260	0.7804741591106954
outcome_fid_261	outcome_iid_261	1.692487678251792
outcome_fid_262	outcome_iid_262	-0.8156800287228777
outcome_fid_263	outcome_iid_263	-1.3668834154825753
outcome_fid_264	outcome_iid_264	0.008527589827766965
outcome_fid_265	outcome_iid_265	-2.6293146785991865
outcome_fid_266	outcome_iid_266	-1.2052984928765698
outcome_fid_267	outcome_iid_267	0.4217996850051525
outcome_fid_268	outcome_iid_268	2.7602542185922943
outcome_fid_269	outcome_iid_269	0.050559552736899445
outcome_fid_270	outcome_iid_270	0.37038645228655703
outcome_fid_271	outcome_iid_271	-0.18278768385889013
outcome_fid_272	outcome_iid_272	-0.3852232145591895
outcome_fid_273	outcome_iid_273	1.180633357755899
outcome_fid_274	outcome_iid_274	-0.8981593238750902
outcome_fid_275	outcome_iid_275	1.0669609631234063
outcome_fid_276	outcome_iid_276	0.4132040985307178
outcome_fid_277	outcome_iid_277	0.10621455653079549
outcome_fid_278	outcome_iid_278	0.17166391939664954
outcome_fid_279	outcome_iid_279	-0.10647636731963403
outcome_fid_280	outcome_iid_280	0.06778460424724424
outcome_fid_281	outcome_iid_281	0.4525731056999642
outcome_fid_282	outcome_iid_282	-1.9613484087622217
outcome_fid_283	outcome_iid_283	-0.07667397109692269
outcome_fid_284	outcome_iid_284	-2.9359340873833113
outcome_fid_285	outcome_iid_285	0.019369961851766395
outcome_fid_286	outcome_iid_286	0.24619289566181338
outcome_fid_287	outcome_iid_287	1.8564824013258558
outcome_fid_288	outcome_iid_288	-0.6993435091534878
outcome_fid_289	outcome_iid_289	1.4254471111620706
outcome_fid_290	outcome_iid_290	0.0648424327691915
outcome_fid_291	outcome_iid_291	-0.4342507749298167
outcome_fid_292	outcome_iid_292	-0.5994803390569093
outcome_fid_293	outcome_iid_293	0.01793063708735041
outcome_fid_294	outcome_iid_294	1.0925984896555323
outcome_fid_295	outcome_iid_295	0.14957927216424038
outcome_fid_296	outcome_iid_296	1.1806799169977937
outcome_fid_297	outcome_iid_297	-2.069783273883884
outcome_fid_298	outcome_iid_298	-1.7310339106496617
outcome_fid_299	outcome_iid_299	0.8740004634644225
outcome_fid_300	outcome_iid_300	0.9452909278442632
outcome_fid_301	outcome_iid_301	-0.8196343568111603
outcome_fid_302	outcome_iid_302	0.7045295074536249
outcome_fid_303	outcome_iid_303	-0.2641067174057359
outcome_fid_304	outcome_iid_304	-1.2495767443316301
outcome_fid_305	outcome_iid_305	0.8060228383915655
outcome_fid_306	outcome_iid_306	-0.09091093522290482
outcome_fid_307	outcome_iid_307	-1.7503694138969048
outcome_fid_308	outcome_iid_308	1.0935852723368076
outcome_fid_309	outcome_iid_309	0.35861067633086813
outcome_fid_310	outcome_iid_310	-0.43859086077951287
outcome_fid_311	outcome_iid_311	0.02008756972426522
outcome_fid_312	outcome_iid_312	-1.195476988751477
outcome_fid_313	outcome_iid_313	0.9023112139691505
outcome_fid_314	outcome_iid_314	-0.10025891292161404
outcome_fid_315	outcome_iid_315	-0.4358530798977471
outcome_fid_316	outcome_iid_316	-0.8985148318108226
outcome_fid_317	outcome_iid_317	1.2370207792293761
outcome_fid_318	outcome_iid_318	-0.9729051883088142
outcome_fid_319	outcome_iid_319	-2.107713866392701
outcome_fid_320	outcome_iid_320	-0.5560768477564548
outcome_fid_321	outcome_iid_321	2.162272494263079
outcome_fid_322	outcome_iid_322	1.0577203820927392
outcome_fid_323	outcome_iid_323	0.12929186049327854
outcome_fid_324	outcome_iid_324	-0.4163128662163896
outcome_fid_325	outcome_iid_325	-0.18622478078242807
outcome_fid_326	outcome_iid_326	0.19456361701576683
outcome_fid_327	outcome_iid_327	0.5164878197050076
outcome_fid_328	outcome_iid_328	-1.0808531642901895
outcome_fid_329	outcome_iid_329	-0.3568834322758587
outcome_fid_330	outcome_iid_330	-0.5980006174122354
outcome_fid_331	outcome_iid_331	-0.09666262056863337
outcome_fid_332	outcome_iid_332	-0.7620484663285246
outcome_fid_333	outcome_iid_333	0.9040714011669346
outcome_fid_334	outcome_iid_334	0.08729484269850861
outcome_fid_335	outcome_iid_335	-1.8102082016476644
outcome_fid_336	outcome_iid_336	-0.6369038978024644
outcome_fid_337	outcome_iid_337	-0.16537979721825272
outcome_fid_338	outcome_iid_338	-1.1992307688865405
outcome_fid_339	outcome_iid_339	-1.694861027237955
outcome_fid_340	outcome_iid_340	0.12022913332963378
outcome_fid_341	outcome_iid_341	0.18531110097565637
outcome_fid_342	outcome_iid_342	0.6915175023367525
outcome_fid_343	outcome_iid_343	-0.9328282572015573
outcome_fid_344	outcome_iid_344	0.5971117355885099
outcome_fid_345	outcome_iid_345	1.5835431788329288
outcome_fid_346	outcome_iid_346	0.7255643815531835
outcome_fid_347	outcome_iid_347	1.177702776795202
outcome_fid_348	outcome_iid_348	-0.5126085522147397
outcome_fid_349	outcome_iid_349	-0.9635270399655576
outcome_fid_350	outcome_iid_350	0.05322637329815833
outcome_fid_351	outcome_iid_351	-0.10205878528273832
outcome_fid_352	outcome_iid_352	0.40276568793274864
outcome_fid_353	outcome_iid_353	0.1794375140460062
outcome_fid_354	outcome_iid_354	-2.28219641303688
outcome_fid_355	outcome_iid_355	0.06698630959102614
outcome_fid_356	outcome_iid_356	1.287614078253126
outcome_fid_357	outcome_iid_357	-0.13626728688601863
outcome_fid_358	outcome_iid_358	-0.19908170059415742
outcome_fid_359	outcome_iid_359	0.8171284741118849
outcome_fid_360	outcome_iid_360	2.0452807416095458
outcome_fid_361	outcome_iid_361	0.9196584179844869
outcome_fid_362	outcome_iid_362	1.779024942304845
outcome_fid_363	outcome_iid_363	-0.10450904802319046
outcome_fid_364	outcome_iid_364	-0.24112513847079714
outcome_fid_365	outcome_iid_365	-0.7928203063516529
outcome_fid_366	outcome_iid_366	-0.782810092516291
outcome_fid_367	outcome_iid_367	-0.4841796442138149
outcome_fid_368	outcome_iid_368	-0.09537723264913105
outcome_fid_369	outcome_iid_369	0.1028500316251491
outcome_fid_370	outcome_iid_370	0.4195282741954706
outcome_fid_371	outcome_iid_371	-0.46454847238284036
outcome_fid_372	outcome_iid_372	0.013022609301092886
outcome_fid_373	outcome_iid_373	0.36689405103462946
outcome_fid_374	outcome_iid_374	0.04799829516797552
outcome_fid_375	outcome_iid_375	-0.2827585281077196
outcome_fid_376	outcome_iid_376	-0.2888702894523765
outcome_fid_377	outcome_iid_377	0.9340528728812638
outcome_fid_378	outcome_iid_378	-0.30804875546885674
outcome_fid_379	outcome_iid_379	-1.9875649903513535
outcome_fid_380	outcome_iid_380	0.3012204039538475
outcome_fid_381	outcome_iid_381	-1.215558899032102
outcome_fid_382	outcome_iid_382	-0.5782617157942261
outcome_fid_383	outcome_iid_383	-0.34860068856313964
outcome_fid_384	outcome_iid_384	0.7470505142582394
outcome_fid_385	outcome_iid_385	-1.0211472184701402
outcome_fid_386	outcome_iid_386	-0.08208448372669845
outcome_fid_387	outcome_iid_387	-0.719131361006768
outcome_fid_388	outcome_iid_388	0.12545152356473935
outcome_fid_389	outcome_iid_389	1.5524707339282464
outcome_fid_390	outcome_iid_390	-0.060088005450595054
outcome_fid_391	outcome_iid_391	1.06655168076972
outcome_fid_392	outcome_iid_392	-1.6603542483071962
outcome_fid_393	outcome_iid_393	0.4431094280175311
outcome_fid_394	outcome_iid_394	-0.5267894945710673
outcome_fid_395	outcome_iid_395	0.5086185874214496
outcome_fid_396	outcome_iid_396	-0.6740378360335154
outcome_fid_397	outcome_iid_397	0.38491635005474084
outcome_fid_398	outcome_iid_398	-2.539563146197393
outcome_fid_399	outcome_iid_399	1.6666022922063277
outcome_fid_400	outcome_iid_400	-0.4433095197231601
outcome_fid_401	outcome_iid_401	-1.351147115579062
outcome_fid_402	outcome_iid_402	-0.45690374239036335
outcome_fid_403	outcome_iid_403	-0.1635226144699949
outcome_fid_404	outcome_iid_404	-0.22652054917789938
outcome_fid_405	outcome_iid_405	0.3450064211743111
outcome_fid_406	outcome_iid_406	-1.4053906147366129
outcome_fid_407	outcome_iid_407	1.0005767102672716
outcome_fid_408	outcome_iid_408	-0.10828132834857866
outcome_fid_409	outcome_iid_409	-0.2921654459941114
outcome_fid_410	outcome_iid_410	-0.5161332999240068
outcome_fid_411	outcome_iid_411	-1.0071809544914219
outcome_fid_412	outcome_iid_412	0.2930527629909025
outcome_fid_413	outcome_iid_413	0.6213931889653971
outcome_fid_414	outcome_iid_414	-0.23955499996324595
outcome_fid_415	outcome_iid_415	-0.18009057060431566
outcome_fid_416	outcome_iid_416	-0.98557673568576
outcome_fid_417	outcome_iid_417	-0.9353778868275108
outcome_fid_418	outcome_iid_418	0.059124582574395096
outcome_fid_419	outcome_iid_419	-0.2688411232885353
outcome_fid_420	outcome_iid_420	-1.6222376896517572
outcome_fid_421	outcome_iid_421	0.8132623789183091
outcome_fid_422	outcome_iid_422	1.6584814394288174
outcome_fid_423	outcome_iid_423	-0.5527391099356374
outcome_fid_424	outcome_iid_424	0.7556977182701857
outcome_fid_425	outcome_iid_425	-0.8548841170981024
outcome_fid_426	outcome_iid_426	0.42977120671169244
outcome_fid_427	outcome_iid_427	0.5218269630697923
outcome_fid_428	outcome_iid_428	1.854392905195826
outcome_fid_429	outcome_iid_429	-0.3417942812511653
outcome_fid_430	outcome_iid_430	0.19049559990353138
outcome_fid_431	outcome_iid_431	2.016679578577795
outcome_fid_432	outcome_iid_432	-1.2084479757967914
outcome_fid_433	outcome_iid_433	0.16814150143959214
outcome_fid_434	outcome_iid_434	0.030501917350548125
outcome_fid_435	outcome_iid_435	0.29816684888246603
outcome_fid_436	outcome_iid_436	1.5463966338649107
outcome_fid_437	outcome_iid_437	0.4842977183700472
outcome_fid_438	outcome_iid_438	-0.92201966258449
outcome_fid_439	outcome_iid_439	0.9144148843891715
outcome_fid_440	outcome_iid_440	1.1332649594769033
outcome_fid_441	outcome_iid_441	1.1410486180392654
outcome_fid_442	outcome_iid_442	-0.6781373301132773
outcome_fid_443	outcome_iid_443	0.5790398318074579
outcome_fid_444	outcome_iid_444	-0.2635783138505669
outcome_fid_445	outcome_iid_445	-1.0033837038644577
outcome_fid_446	outcome_iid_446	-1.1972557198559473
outcome_fid_447	outcome_iid_447	0.3573875326950776
outcome_fid_448	outcome_iid_448	-0.40369977945285024
outcome_fid_449	outcome_iid_449	-1.1683087869445883
outcome_fid_450	outcome_iid_450	0.293811229369475
outcome_fid_451	outcome_iid_451	-0.7493675714783118
outcome_fid_452	outcome_iid_452	0.5926198748025016
outcome_fid_453	outcome_iid_453	0.7821828213684029
outcome_fid_454	outcome_iid_454	-0.8009376177512821
outcome_fid_455	outcome_iid_455	-0.13362621409187236
outcome_fid_456	outcome_iid_456	-0.802924154122835
outcome_fid_457	outcome_iid_457	-0.016739105624417945
outcome_fid_458	outcome_iid_458	0.8691597702424259
outcome_fid_459	outcome_iid_459	-1.1120008115070823
outcome_fid_460	outcome_iid_460	0.4159640778781154
outcome_fid_461	outcome_iid_461	0.37366267743889076
outcome_fid_462	outcome_iid_462	-0.3902707442609319
outcome_fid_463	outcome_iid_463	-0.4259764918501093
outcome_fid_464	outcome_iid_464	1.579141861199916
outcome_fid_465	outcome_iid_465	0.41443489624940855
outcome_fid_466	outcome_iid_466	0.0983098825732097
outcome_fid_467	outcome_iid_467	-0.7792354235373837
outcome_fid_468	outcome_iid_468	0.21474820502500241
outcome_fid_469	outcome_iid_469	-2.5219859743907556
outcome_fid_470	outcome_iid_470	-0.7931250557835424
outcome_fid_471	outcome_iid_471	0.32642550052008423
outcome_fid_472	outcome_iid_472	-0.8214727254132966
outcome_fid_473	outcome_iid_473	-0.8085774201916386
outcome_fid_474	outcome_iid_474	2.0469559655882823
outcome_fid_475	outcome_iid_475	1.5137726671648026
outcome_fid_476	outcome_iid_476	-0.5572104556779056
outcome_fid_477	outcome_iid_477	-0.7322131075961804
outcome_fid_478	outcome_iid_478	-0.04128955022767135
outcome_fid_479	outcome_iid_479	-1.9440749391240744
outcome_fid_480	outcome_iid_480	1.2600202503842088
outcome_fid_481	outcome_iid_481	1.6367588337413765
outcome_fid_482	outcome_iid_482	0.385883512718288
outcome_fid_483	outcome_iid_483	-0.08030244797705352
outcome_fid_484	outcome_iid_484	-0.8928677758767205
outcome_fid_485	outcome_iid_485	0.0832668827345538
outcome_fid_486	outcome_iid_486	1.2544799934505546
outcome_fid_487	outcome_iid_487	0.23689862214390753
outcome_fid_488	outcome_iid_488	-0.25083868067454995
outcome_fid_489	outcome_iid_489	1.4137533107991649
outcome_fid_490	outcome_iid_490	-0.1982645073372111
outcome_fid_491	outcome_iid_491	-2.2737525614741996
outcome_fid_492	outcome_iid_492	0.8116540220879362
outcome_fid_493	outcome_iid_493	-1.1487691984411512
outcome_fid_494	outcome_iid_494	1.1514591046154632
outcome_fid_495	outcome_iid_495	0.9698511124935196
outcome_fid_496	outcome_iid_496	0.3481155101038846
outcome_fid_497	outcome_iid_497	0.35185720748619215
outcome_fid_498	outcome_iid_498	-0.31265716946762023
outcome_fid_499	outcome_iid_499	0.9773073460797693
outcome_fid_500	outcome_iid_500	0.0024672953287494174
outcome_fid_501	outcome_iid_501	1.090713946405814
outcome_fid_502	outcome_iid_502	0.5699866463138524
outcome_fid_503	outcome_iid_503	0.7128955033240268
outcome_fid_504	outcome_iid_504	0.48506580870552396
outcome_fid_505	outcome_iid_505	1.458895008699065
outcome_fid_506	outcome_iid_506	-0.7158600011410458
outcome_fid_507	outcome_iid_507	0.2741815733392678
outcome_fid_508	outcome_iid_508	0.4327274179711106
outcome_fid_509	outcome_iid_509	-0.08533240135316496
